Task,Job id,CPU,MEM,DISK
J9_7_8,j_82,0.017400176,0.05,0.029022226
M7,j_82,0.023048075,0.028518519,0.038365525
M6,j_82,0.033292941,0.046296296,0.035146346
M1,j_82,0.031625204,0.032222222,0.045436694
R2_1,j_82,0.036122426,0.035185185,0.041502322
R4_3,j_82,0.032422478,0.035185185,0.021934474
J10_2_4_5_6_9,j_82,0.024916557,0.042592593,0.015793552
M1,j_83,0.046491864,0.028518519,0.046913741
R2_1,j_83,0.011915887,0.042592593,0.031624607
R4_3,j_83,0.040490623,0.042592593,0.021856318
M3,j_83,0.01873951,0.028518519,0.018993207
R5_2_4,j_83,0.020844137,0.035185185,0.049163912
M1,j_84,0.032895172,0.035185185,0.017718187
R2_1,j_84,0.020765139,0.035185185,0.04676447
J4_2_3,j_84,0.020398409,0.05,0.036162452
J5_1_4,j_84,0.024123892,0.035185185,0.031346397
M3,j_84,0.019120388,0.035185185,0.015946931
M5,j_85,0.02717551,0.028518519,0.028176701
R4_3,j_85,0.036762187,0.042592593,0.039957504
M1,j_85,0.036097877,0.042592593,0.037155041
R6_5,j_85,0.018568067,0.042592593,0.012549793
R2_1,j_85,0.010696156,0.042592593,0.016130771
J7_2_4_6,j_85,0.036353663,0.05,0.019667876
R8_7,j_85,0.024952734,0.035185185,0.021738876
M3,j_85,0.0286957,0.042592593,0.04023501
M4,j_86,0.032580135,0.05,0.035930538
R5_4,j_86,0.024835331,0.021111111,0.010630837
R3_2,j_86,0.02351427,0.021111111,0.024673175
M6,j_86,0.042832387,0.035185185,0.031935597
R2_1,j_86,0.02668867,0.021111111,0.027387497
R7_6,j_86,0.048638979,0.021111111,0.029863602
M1,j_86,0.019093046,0.021111111,0.03314425
J8_3_5_7,j_86,0.044248545,0.021111111,0.047098091
M2,j_87,0.017034321,0.028518519,0.032343086
J7_2_3_4_5_6,j_87,0.024300449,0.05,0.037672224
M3,j_87,0.018418277,0.028518519,0.019009728
M4,j_87,0.025359391,0.028518519,0.042722017
M1,j_87,0.041347125,0.028518519,0.016360586
J8_1_7,j_87,0.014883455,0.042592593,0.038007504
M6,j_87,0.016012467,0.028518519,0.039795108
M5,j_87,0.043693439,0.028518519,0.042417936
R6_5,j_88,0.043078085,0.042592593,0.014269957
M1,j_88,0.010913101,0.028518519,0.047890626
M4,j_88,0.03397174,0.028518519,0.042406689
R7_6,j_88,0.014165597,0.035185185,0.024750081
J5_1_2_3_4,j_88,0.047452495,0.05,0.028688007
M3,j_88,0.019204927,0.028518519,0.012809372
M2,j_88,0.013653939,0.028518519,0.013897301
R3_2,j_89,0.049159599,0.042592593,0.015610115
R4_3,j_89,0.015793314,0.035185185,0.048017392
M1,j_89,0.042548902,0.028518519,0.02707689
R7_6,j_89,0.024460838,0.035185185,0.045083193
M5_4,j_89,0.010376514,0.028518519,0.037540788
R2_1,j_89,0.01322668,0.042592593,0.01841583
R6_5,j_89,0.037701543,0.042592593,0.034857163
J9_2_4_6_8,j_90,0.027572527,0.035185185,0.026716522
M1,j_90,0.012796172,0.05,0.032635115
R4_3,j_90,0.039735424,0.021111111,0.012130946
R6_5,j_90,0.013026395,0.028518519,0.02788682
R8_7,j_90,0.013607162,0.021111111,0.046704551
M5,j_90,0.031842982,0.035185185,0.035967919
M3,j_90,0.017589926,0.035185185,0.049020368
R2_1,j_90,0.026485044,0.042592593,0.021184896
R10_9,j_90,0.033094973,0.028518519,0.045254743
M7,j_90,0.033070534,0.035185185,0.023430518
M3,j_91,0.033347943,0.028518519,0.039911569
M5_4,j_91,0.046113153,0.028518519,0.031678735
M1,j_91,0.044171642,0.028518519,0.022703847
M6,j_91,0.034980448,0.028518519,0.034108607
R4_3,j_91,0.022341764,0.035185185,0.04840089
R2_1,j_91,0.019009613,0.035185185,0.038678048
J8_2_5_7,j_91,0.023394517,0.042592593,0.025190621
R7_6,j_91,0.033480493,0.042592593,0.028044853
R2_1,j_92,0.027408788,0.021111111,0.029001133
R6_5,j_92,0.022044218,0.021111111,0.049899577
R3_5,j_92,0.022921778,0.021111111,0.043507447
M5,j_92,0.028657982,0.021111111,0.020817182
R1_5,j_92,0.041576455,0.021111111,0.018112527
M8_2_4_7,j_92,0.03692145,0.028518519,0.028803814
R7_6,j_92,0.036414037,0.021111111,0.028925312
R4_3,j_92,0.047995942,0.021111111,0.018735288
M1_7,j_93,0.035996993,0.035185185,0.036098487
J4_1_2,j_93,0.049625767,0.021111111,0.028955372
J5_1_2,j_93,0.040979379,0.021111111,0.026236694
R6_8,j_93,0.028259191,0.021111111,0.01811804
R7_8,j_93,0.039007658,0.021111111,0.026107723
M8,j_93,0.043497715,0.021111111,0.02410644
M2_6,j_93,0.048449338,0.05,0.010528133
J3_1_2,j_93,0.028062157,0.021111111,0.020922022
M3,j_94,0.03204714,0.05,0.012606773
R8_7,j_94,0.024873187,0.035185185,0.024059253
M5,j_94,0.021324723,0.042592593,0.032116715
M1,j_94,0.018939697,0.042592593,0.024021305
J4_2_3,j_94,0.043261569,0.035185185,0.010029133
R2_1,j_94,0.048745702,0.035185185,0.034711048
J6_4_5,j_94,0.02127098,0.042592593,0.010284603
R7_6,j_94,0.023403744,0.042592593,0.039978442
M4,j_95,0.029077297,0.028518519,0.02973523
M1,j_95,0.011981776,0.028518519,0.045899399
J8_2_7,j_95,0.035858155,0.05,0.013577897
J7_3_6,j_95,0.032176651,0.05,0.025005451
M5,j_95,0.014806858,0.028518519,0.04664161
R10_9,j_95,0.04608239,0.035185185,0.010952767
M3,j_95,0.041677378,0.028518519,0.039179934
R2_1,j_95,0.033189299,0.042592593,0.04608329
R9_8,j_95,0.024536604,0.042592593,0.019462565
J6_4_5,j_95,0.033668098,0.05,0.017873953
M1,j_96,0.021537567,0.028518519,0.043748668
J5_3_4,j_96,0.018659353,0.05,0.043173015
M4,j_96,0.032517823,0.042592593,0.033408185
R3_2,j_96,0.035460425,0.035185185,0.029744095
R2_1,j_96,0.032865989,0.042592593,0.024247871
R6_5,j_96,0.032337994,0.035185185,0.018808766
R7_6,j_97,0.044396972,0.042592593,0.016552771
R5_4,j_97,0.045664097,0.05,0.035832755
M4,j_97,0.03579417,0.028518519,0.042693751
R1_4,j_97,0.021551776,0.042592593,0.03555635
R10_9,j_97,0.014975838,0.035185185,0.044213658
M6,j_97,0.022386652,0.028518519,0.041960579
R2_4,j_97,0.036103408,0.05,0.044637895
J9_1_8,j_97,0.035739058,0.05,0.013050768
J8_2_3_5_7,j_97,0.025038045,0.05,0.032134144
R3_4,j_97,0.038279442,0.05,0.032588351
R3_2,j_98,0.023373429,0.042592593,0.018442639
M1,j_98,0.040940094,0.028518519,0.025963847
R5_4,j_98,0.028849592,0.035185185,0.026453628
J4_1_3,j_98,0.030272172,0.05,0.029363749
M2,j_98,0.035668361,0.028518519,0.045697471
R2_1,j_99,0.043300227,0.035185185,0.031563984
M1,j_99,0.049754766,0.028518519,0.047893202
M1,j_100,0.036230621,0.028518519,0.018311879
R2_1,j_100,0.028628923,0.035185185,0.041688866
M3,j_101,0.020721201,0.028518519,0.042725936
M2,j_101,0.035837319,0.028518519,0.020757205
R4_3,j_101,0.024610263,0.035185185,0.023362972
R7_6,j_101,0.022484376,0.042592593,0.039848949
M1,j_101,0.032668244,0.028518519,0.047195711
M6,j_101,0.03420411,0.028518519,0.036709352
J8_4_5_7,j_101,0.032344936,0.05,0.028758809
J9_1_2_8,j_101,0.017306688,0.042592593,0.019163634
R5_6,j_101,0.031704523,0.042592593,0.039858419
R2_1,j_102,0.036886082,0.021111111,0.013057334
M3,j_102,0.039584104,0.028518519,0.017035448
R6_5,j_102,0.020335251,0.028518519,0.030939226
R5_2_3_4,j_102,0.039668612,0.028518519,0.023318653
M1,j_102,0.015804268,0.021111111,0.015899522
M4,j_102,0.037442055,0.021111111,0.042392996
M3,j_103,0.017922573,0.028518519,0.038547174
J4_2_3,j_103,0.032419021,0.028518519,0.026959602
R2_1,j_103,0.044649779,0.021111111,0.014497621
M1,j_103,0.032872977,0.021111111,0.016240829
R5_4,j_103,0.045425936,0.021111111,0.034279357
M1,j_104,0.046234227,0.028518519,0.041004601
J5_2_4,j_104,0.016776463,0.035185185,0.021928435
R6_5,j_104,0.039595751,0.021111111,0.039259348
R4_3,j_104,0.027128583,0.035185185,0.025707905
R2_1,j_104,0.046538288,0.021111111,0.036359357
M3,j_104,0.041678118,0.035185185,0.036181978
R2_4,j_105,0.034421661,0.042592593,0.036252842
M1,j_105,0.028205157,0.028518519,0.013277852
M4,j_105,0.041072704,0.028518519,0.010460936
J8_1_7,j_105,0.048694053,0.042592593,0.038104795
R3_2,j_105,0.03294023,0.035185185,0.030151766
M7_3_6,j_105,0.010864067,0.028518519,0.01720586
R6_5,j_105,0.024837295,0.035185185,0.04632466
R5_4,j_105,0.012907268,0.042592593,0.028240565
M3,j_106,0.026205818,0.021111111,0.020961581
R8_7,j_106,0.033545248,0.021111111,0.039303865
M1,j_106,0.012645014,0.021111111,0.031279856
J5_2_4,j_106,0.010578641,0.021111111,0.0133225
R6_4,j_106,0.032498698,0.021111111,0.028946725
J7_1_6,j_106,0.011739296,0.021111111,0.014770896
R2_1,j_106,0.014728043,0.021111111,0.038830054
R4_3,j_106,0.030826649,0.021111111,0.048367897
R6_5,j_107,0.021883072,0.021111111,0.016424935
J9_2_8,j_107,0.012554704,0.021111111,0.033994402
M1,j_107,0.032724298,0.05,0.038164277
M3,j_107,0.032905664,0.028518519,0.035606566
M4,j_107,0.011869591,0.021111111,0.045278874
J10_1_9,j_107,0.030485349,0.035185185,0.048283726
M2,j_107,0.032851781,0.028518519,0.014429859
R5_4,j_107,0.025752538,0.021111111,0.042633741
M7_6,j_107,0.02729313,0.021111111,0.038895544
J8_3_7,j_107,0.038447004,0.021111111,0.048850651
R2_1,j_108,0.019703474,0.035185185,0.025107675
R5_4,j_108,0.033913749,0.042592593,0.030883301
M1,j_108,0.04785182,0.028518519,0.049766666
J4_2_3,j_108,0.026159707,0.05,0.011930607
R6_5,j_108,0.042371596,0.035185185,0.023513619
M3,j_108,0.018494696,0.028518519,0.015760191
R7_6,j_109,0.044635263,0.042592593,0.033677683
R1_6,j_109,0.019762184,0.042592593,0.034695429
M5_4,j_109,0.020952745,0.028518519,0.040780568
R8_1_2_7,j_109,0.041364419,0.042592593,0.036572476
M3,j_109,0.036886922,0.028518519,0.011748158
R9_8,j_109,0.040894585,0.035185185,0.039299024
R2_6,j_109,0.036770589,0.042592593,0.015068133
R4_3,j_109,0.031693571,0.035185185,0.022363402
R6_5,j_109,0.024201066,0.042592593,0.029927979
R3_2,j_110,0.046199318,0.021111111,0.018914492
M5_4,j_110,0.040722301,0.035185185,0.040961891
R8_7,j_110,0.039544601,0.021111111,0.012520101
R4_3,j_110,0.029933712,0.021111111,0.042865973
R7_6,j_110,0.012106792,0.021111111,0.037347075
R2_1,j_110,0.035026487,0.021111111,0.031573806
R6_5,j_110,0.040440604,0.021111111,0.043624309
M1,j_110,0.014093545,0.021111111,0.035687811
R6_5,j_111,0.03226407,0.035185185,0.049758667
M3,j_111,0.016997067,0.028518519,0.024668893
M5,j_111,0.023003327,0.028518519,0.049201398
M2,j_111,0.026710181,0.028518519,0.015461021
J7_2_6,j_111,0.020748555,0.05,0.034339118
M1,j_111,0.030152432,0.021111111,0.013124295
J4_2_3,j_111,0.0387158,0.042592593,0.033885578
R8_7,j_111,0.023680684,0.035185185,0.049658517
R2_1,j_112,0.045229299,0.021111111,0.020771196
R8_7,j_112,0.022438418,0.021111111,0.01694332
J5_3_4,j_112,0.029182852,0.035185185,0.016680176
M4,j_112,0.02446178,0.05,0.036477535
M1,j_112,0.036853153,0.021111111,0.014556139
M6,j_112,0.016090631,0.05,0.045461812
J7_2_5_6,j_112,0.040437428,0.035185185,0.037726962
M3,j_112,0.014368402,0.05,0.030521197
M4,j_113,0.012818662,0.028518519,0.02226839
J8_3_7,j_113,0.043412323,0.021111111,0.012075764
R9_8,j_113,0.013458412,0.021111111,0.021854807
R3_2,j_113,0.041310281,0.021111111,0.017197511
M1,j_113,0.039844302,0.021111111,0.023844033
R2_1,j_113,0.036251983,0.021111111,0.011542922
R6_5,j_113,0.042731017,0.021111111,0.02098086
R5_4,j_113,0.010095547,0.021111111,0.030000235
M7_6,j_113,0.012714036,0.021111111,0.046700975
M1,j_114,0.042009448,0.021111111,0.034190363
R2_1,j_115,0.031946753,0.042592593,0.038049038
R5_4,j_115,0.023009562,0.035185185,0.03773241
J4_2_3,j_115,0.010251361,0.05,0.023813441
M1,j_115,0.036326585,0.028518519,0.017459806
M3,j_115,0.031771701,0.028518519,0.047625001
M5,j_116,0.017049032,0.028518519,0.04280564
M3,j_116,0.012553705,0.028518519,0.011145791
R4_3,j_116,0.018262014,0.042592593,0.017822514
J8_2_4_5_7,j_116,0.011923777,0.05,0.034241853
R7_6,j_116,0.031394147,0.042592593,0.049622235
M6,j_116,0.024692064,0.028518519,0.0127867
M1,j_116,0.037250677,0.028518519,0.028030756
R9_8,j_116,0.02457582,0.035185185,0.035023284
R2_1,j_116,0.037963652,0.035185185,0.031461475
M1,j_117,0.03168517,0.021111111,0.045765883
R6_5,j_117,0.025472977,0.021111111,0.019757837
R2_1,j_117,0.011289289,0.021111111,0.023503004
R3_2,j_117,0.035436774,0.021111111,0.035700894
M4,j_117,0.035666531,0.035185185,0.033266553
J5_3_4,j_117,0.014463045,0.028518519,0.048471414
M1,j_118,0.026394598,0.021111111,0.010085085
R9_8,j_119,0.030479209,0.035185185,0.022265332
R6_5,j_119,0.01080481,0.042592593,0.046656072
J4_1_3,j_119,0.026025949,0.05,0.039821824
R3_2,j_119,0.044646985,0.042592593,0.029557177
M2,j_119,0.045033105,0.028518519,0.011349382
J7_4_6,j_119,0.019795012,0.05,0.028538688
M5,j_119,0.018096101,0.028518519,0.039045639
R8_7,j_119,0.028414808,0.05,0.039163637
M1,j_119,0.03831896,0.028518519,0.022835866
M5,j_120,0.033369283,0.021111111,0.025527025
M3,j_120,0.024326324,0.028518519,0.028602425
M1,j_120,0.040112169,0.021111111,0.03290694
R2_1,j_120,0.024219606,0.021111111,0.027228251
M4,j_120,0.029400289,0.028518519,0.039805676
J6_4_5,j_120,0.040679933,0.035185185,0.03523486
J7_2_3_6,j_120,0.044915585,0.021111111,0.031530497
R2_1,j_121,0.024905059,0.021111111,0.042360887
M6,j_121,0.014380331,0.021111111,0.017803124
M1,j_121,0.039127501,0.035185185,0.013085014
J7_2_3_4_5_6,j_121,0.04948255,0.021111111,0.031026373
M5,j_121,0.03950735,0.021111111,0.022489959
M3,j_121,0.027542502,0.021111111,0.014586004
M4,j_121,0.014593119,0.021111111,0.027789378
J3_1_2,j_122,0.032555175,0.021111111,0.045041084
M6_5,j_122,0.044122734,0.021111111,0.02466005
R5_4,j_122,0.034898684,0.021111111,0.046460218
M1,j_122,0.045733824,0.021111111,0.041915522
R7_6,j_122,0.033871519,0.021111111,0.047296287
R4_3,j_122,0.030912824,0.021111111,0.033441066
M2,j_122,0.010713517,0.021111111,0.021541247
R4_3,j_123,0.012459276,0.035185185,0.025389722
M5,j_123,0.025187516,0.042592593,0.048190789
R1_3,j_123,0.013156065,0.035185185,0.030799181
J6_4_5,j_123,0.011940716,0.035185185,0.016843506
J7_2_6,j_123,0.043811183,0.021111111,0.044346971
M3,j_123,0.034921237,0.042592593,0.018963708
R2_1,j_123,0.030587787,0.021111111,0.02670167
M1,j_124,0.039247986,0.028518519,0.012362417
R4_3,j_124,0.018173449,0.042592593,0.029283116
R5_4,j_124,0.027089663,0.042592593,0.033619187
R2_1,j_124,0.021427919,0.042592593,0.035040756
R7_6,j_124,0.032139772,0.035185185,0.012605221
J6_2_5,j_124,0.046426531,0.05,0.04222485
M3,j_124,0.049247963,0.028518519,0.047270046
R5_4,j_125,0.02478541,0.042592593,0.034677495
R6_5,j_125,0.044368654,0.042592593,0.015278564
M3,j_125,0.035860013,0.028518519,0.044454659
R7_6,j_125,0.041055248,0.035185185,0.017065739
M1,j_125,0.014107792,0.028518519,0.021734212
M2,j_125,0.012712468,0.028518519,0.015482027
J4_1_2_3,j_125,0.035912936,0.05,0.033226145
M3_2,j_126,0.021982404,0.028518519,0.029017543
R4_3,j_126,0.027877924,0.042592593,0.023558435
J6_4_5,j_126,0.011124308,0.05,0.043731119
R2_1,j_126,0.047032204,0.035185185,0.041059443
R7_6,j_126,0.019108349,0.035185185,0.03643747
M5,j_126,0.036369805,0.028518519,0.018874075
M1,j_126,0.046095024,0.028518519,0.013981329
R4_3,j_127,0.032074281,0.035185185,0.011239911
M2,j_127,0.021231015,0.028518519,0.045925339
J3_1_2,j_127,0.013766733,0.05,0.043356418
R1_2,j_127,0.044365539,0.035185185,0.036557474
R2_1,j_128,0.012794394,0.021111111,0.011971266
M4_3,j_128,0.049832878,0.035185185,0.011954699
R3_2,j_128,0.045647092,0.021111111,0.016576662
M1,j_128,0.042480849,0.021111111,0.046120041
R6_5,j_128,0.030195001,0.021111111,0.023425286
R5_4,j_128,0.022987141,0.021111111,0.043258619
M2,j_129,0.03712211,0.035185185,0.018455359
R5_4,j_129,0.013090136,0.035185185,0.036414709
J4_1_3,j_129,0.038799679,0.035185185,0.03056312
M1,j_129,0.039825563,0.042592593,0.044281624
J6_1_5,j_129,0.044361751,0.035185185,0.023080865
R3_2,j_129,0.020349561,0.035185185,0.022352528
R2_1,j_130,0.045818182,0.035185185,0.025237478
M3_2,j_130,0.016774646,0.046296296,0.033307165
R4_3,j_130,0.019190403,0.035185185,0.01067499
M1,j_130,0.023137701,0.046296296,0.024917499
M2,j_131,0.02580514,0.05,0.023302235
J3_1_2,j_131,0.015918113,0.035185185,0.024851664
M1,j_131,0.040591109,0.05,0.042915554
R6_5,j_132,0.013491086,0.021111111,0.035433866
M2,j_132,0.048061986,0.035185185,0.023405508
J7_1_2_3_6,j_132,0.021390227,0.021111111,0.038708958
M5,j_132,0.019922841,0.021111111,0.02876237
M3,j_132,0.016028506,0.05,0.033284399
M1,j_132,0.021207523,0.035185185,0.04591733
J4_1_2_3,j_132,0.010748694,0.021111111,0.045762344
R2_1,j_133,0.043673257,0.042592593,0.034196749
M1,j_133,0.022229976,0.028518519,0.034020989
R3_2,j_133,0.029095751,0.035185185,0.021076229
R2_1,j_134,0.024742159,0.035185185,0.013619899
M3,j_134,0.040567624,0.028518519,0.044966223
M1,j_134,0.030174401,0.05,0.025354549
J4_2_3,j_134,0.035002869,0.028518519,0.030962875
R5_4,j_134,0.012587512,0.021111111,0.019149079
R4_3,j_135,0.036987501,0.035185185,0.015396035
J3_1_2,j_135,0.047945012,0.05,0.048904953
M1,j_135,0.033201269,0.028518519,0.016193682
M2,j_135,0.04945922,0.028518519,0.034217938
R4_1_3,j_136,0.036554092,0.021111111,0.043566879
R3_2,j_136,0.030816305,0.035185185,0.013168102
R1_2,j_136,0.036744059,0.035185185,0.036971679
M2,j_136,0.02710447,0.05,0.01352672
M1,j_137,0.035362899,0.028518519,0.041619484
R5_4,j_137,0.01690576,0.042592593,0.012775421
R4_3,j_137,0.040683729,0.042592593,0.034244655
R2_1,j_137,0.028614837,0.035185185,0.049668203
R6_5,j_137,0.020602754,0.035185185,0.032785494
M3_2,j_137,0.047027203,0.042592593,0.016120475
J3_1_2,j_138,0.030574061,0.05,0.018457913
M1,j_138,0.032133445,0.028518519,0.038888351
M2,j_138,0.035929927,0.028518519,0.012762331
R4_3,j_138,0.033301606,0.042592593,0.035512895
R5_4,j_138,0.018169326,0.035185185,0.037960199
M1,j_139,0.038622491,0.021111111,0.040378846
M6_5,j_139,0.026696909,0.05,0.040539446
R5_4,j_139,0.047828958,0.021111111,0.030063455
R8_7,j_139,0.011197125,0.021111111,0.010846399
M3,j_139,0.012303531,0.021111111,0.043722367
R4_3,j_139,0.035021863,0.021111111,0.013869823
R2_1,j_139,0.040821044,0.021111111,0.040170248
J7_2_6,j_139,0.018662029,0.021111111,0.039774503
R4_3,j_140,0.048488407,0.035185185,0.041773364
R2_1,j_140,0.040184219,0.042592593,0.023464602
R3_2,j_140,0.024070709,0.042592593,0.047772842
R7_6,j_140,0.022648922,0.035185185,0.031945722
M1,j_140,0.045609392,0.028518519,0.027948213
M5_4,j_140,0.035109835,0.028518519,0.047678371
R6_5,j_140,0.025841452,0.042592593,0.029690007
R5_4,j_141,0.030215052,0.035185185,0.024029571
M1,j_141,0.025352658,0.028518519,0.030327957
R4_3,j_141,0.047102676,0.042592593,0.027367021
J3_1_2,j_141,0.019120864,0.05,0.028970258
R7_6,j_141,0.015964705,0.035185185,0.034329909
M6_5,j_141,0.031418504,0.028518519,0.029665379
M2,j_141,0.01260599,0.028518519,0.021480551
M3,j_142,0.010383424,0.028518519,0.048020884
R4_3,j_142,0.040457233,0.042592593,0.015875246
R5_4,j_142,0.034014565,0.035185185,0.012418152
R1_3,j_142,0.017509589,0.042592593,0.043022046
R8_3,j_142,0.013500864,0.042592593,0.023026283
M6_5,j_142,0.039548152,0.028518519,0.037794338
R9_8,j_142,0.047719698,0.035185185,0.025967109
J10_6_9,j_142,0.016360108,0.042592593,0.043325037
R2_1,j_142,0.027083483,0.035185185,0.014073894
J7_2_6,j_142,0.039670309,0.042592593,0.012197218
R2_1,j_143,0.011260813,0.035185185,0.027829558
M1,j_143,0.021411912,0.042592593,0.010935871
J4_2_3,j_143,0.025826808,0.05,0.045035271
M3,j_143,0.024574304,0.05,0.01391083
R5_4,j_143,0.031976856,0.035185185,0.031423795
R2_1,j_144,0.037160225,0.05,0.018316193
M1,j_144,0.03087547,0.042592593,0.041559773
R3_4,j_145,0.028824287,0.021111111,0.01114508
R2_4,j_145,0.018510666,0.021111111,0.035717911
R6_1_2_3_5,j_145,0.029841917,0.021111111,0.035864927
M4,j_145,0.028040865,0.021111111,0.030638924
R1_4,j_145,0.020736569,0.021111111,0.022958346
R5_4,j_145,0.033988665,0.021111111,0.046825553
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,j_146,0.037336811,0.01,0.039825492
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,j_146,0.035758575,0.01,0.021743085
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,j_146,0.048795919,0.01,0.032072242
M7,j_147,0.034857669,0.028518519,0.035462584
R4_3,j_147,0.020010475,0.035185185,0.044361784
R6_5,j_147,0.039362141,0.035185185,0.02308372
R10_9,j_147,0.013675518,0.035185185,0.045621586
M1,j_147,0.049492283,0.028518519,0.041297996
M5,j_147,0.017499791,0.028518519,0.031577672
M9_2_4_6_8,j_147,0.014390123,0.028518519,0.045913855
M3,j_147,0.023231765,0.028518519,0.0377995
R2_1,j_147,0.039984755,0.035185185,0.049457748
R8_7,j_147,0.020942007,0.035185185,0.010662741
R3_2,j_148,0.013409887,0.035185185,0.012394212
M6_3_5,j_148,0.03344935,0.028518519,0.035061522
M1,j_148,0.031241795,0.028518519,0.039545027
R8_7,j_148,0.027285898,0.042592593,0.027857904
R5_4,j_148,0.032416962,0.035185185,0.045936649
R9_8,j_148,0.039956193,0.042592593,0.025581331
M4,j_148,0.0188472,0.028518519,0.013453873
R7_6,j_148,0.0155602,0.042592593,0.021139439
R10_9,j_148,0.022140873,0.035185185,0.046775844
R2_1,j_148,0.043478327,0.042592593,0.038743241
R3_2,j_149,0.027924927,0.017407407,0.040861294
M5_3,j_149,0.04125974,0.05,0.043921118
R2_1,j_149,0.047156805,0.017407407,0.042707479
M1,j_149,0.04261233,0.017407407,0.025098556
M4_3,j_149,0.038345428,0.05,0.044352916
R10_9,j_150,0.014324984,0.035185185,0.0297249
R5_4,j_150,0.011342102,0.035185185,0.010388166
R7_6,j_150,0.022670626,0.042592593,0.03275469
R3_2,j_150,0.015298942,0.035185185,0.019940574
R4_1,j_150,0.043588938,0.042592593,0.02703504
R8_7,j_150,0.037590433,0.035185185,0.043514512
M1,j_150,0.018238451,0.028518519,0.040978117
R2_1,j_150,0.017514613,0.042592593,0.022367211
R9_1,j_150,0.03782467,0.042592593,0.014612842
M6,j_150,0.047807444,0.028518519,0.039133142
